Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Fire Arm Used Flag,Location,Age_Range
KC24080858,10/27/2024,13:00,10/27/2024,13:00,,,Assault (Aggravated),13A,Aggravated Assault,312,8500  WINNER RD,KANSAS CITY,64125,PJ0621,EPD,false,SUS,W,M,,true,POINT (-94.48306 39.10735),
KC24080858,10/27/2024,13:00,10/27/2024,13:00,,,Assault (Aggravated),13A,Aggravated Assault,312,8500  WINNER RD,KANSAS CITY,64125,PJ0621,EPD,false,VIC,W,M,25,true,POINT (-94.48306 39.10735),25-34
KC24080807,10/27/2024,11:02,10/27/2024,11:02,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,241,6600  MONROE AVE,KANSAS CITY,64131,,MPD,true,ARR CHA SUS,B,M,36,true,POINT (-94.54364 39.00684),35-44
KC24080807,10/27/2024,11:02,10/27/2024,11:02,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,241,6600  MONROE AVE,KANSAS CITY,64131,,MPD,true,VIC,B,F,25,true,POINT (-94.54364 39.00684),25-34
KC24080771,10/27/2024,07:00,10/27/2024,07:00,10/27/2024,07:45,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,531,US 71 HWY N and E BANNISTER RD,KANSAS CITY,64132,PJ6594,SPD,false,SUS,B,M,28,true,POINT (-94.59073 38.95591),25-34
KC24080771,10/27/2024,07:00,10/27/2024,07:00,10/27/2024,07:45,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,531,US 71 HWY N and E BANNISTER RD,KANSAS CITY,64132,PJ6594,SPD,false,CMP VIC,B,M,54,true,POINT (-94.59073 38.95591),45-54
KC24080774,10/27/2024,23:35,10/26/2024,23:35,10/26/2024,23:36,Assault (Aggravated),13A,Aggravated Assault,234,8500  HIGHLAND AVE,KANSAS CITY,64131,PJ6138,MPD,false,VIC,W,F,24,true,POINT (-94.56853 38.97298),18-24
KC24080756,10/27/2024,05:30,10/27/2024,05:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,123,2900  FLORA AVE,KANSAS CITY,,PJ2390,CPD,false,VIC,B,F,35,true,POINT (-94.56538 39.07377),35-44
KC24080756,10/27/2024,05:30,10/27/2024,05:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,123,2900  FLORA AVE,KANSAS CITY,,PJ2390,CPD,true,SUS,B,M,36,true,POINT (-94.56538 39.07377),35-44
KC24080754,10/27/2024,05:21,10/27/2024,05:21,10/27/2024,05:23,Assault (Aggravated),13A,Aggravated Assault,315,INDEPENDENCE AVE and TOPPING AVE,KANSAS CITY,64123,PJ0649,EPD,false,VIC WIT,W,M,35,true,POINT (-94.51452 39.10502),35-44
KC24080754,10/27/2024,05:21,10/27/2024,05:21,10/27/2024,05:23,Assault (Aggravated),13A,Aggravated Assault,315,INDEPENDENCE AVE and TOPPING AVE,KANSAS CITY,64123,PJ0649,EPD,false,VIC,B,M,32,true,POINT (-94.51452 39.10502),25-34
KC24080743,10/27/2024,03:31,10/27/2024,03:31,,,Assault (Aggravated),13A,Aggravated Assault,121,400  HIGHLAND AVE,KANSAS CITY,64106,PJ0407,CPD,false,VIC,B,F,,true,POINT (-94.56141 39.11081),
KC24080743,10/27/2024,03:31,10/27/2024,03:31,,,Assault (Aggravated),13A,Aggravated Assault,121,400  HIGHLAND AVE,KANSAS CITY,64106,PJ0407,CPD,false,CHA SUS,B,M,43,true,POINT (-94.56141 39.11081),35-44
KC24080743,10/27/2024,03:31,10/27/2024,03:31,,,Assault (Aggravated),13A,Aggravated Assault,121,400  HIGHLAND AVE,KANSAS CITY,64106,PJ0407,CPD,false,VIC,,M,49,true,POINT (-94.56141 39.11081),45-54
KC24080741,10/27/2024,03:09,10/27/2024,03:09,,,Assault (Aggravated),13A,Aggravated Assault,133,W 43RD ST and WORNALL RD,KANSAS CITY,64111,PJ3299,CPD,false,VIC,W,M,47,true,POINT (-94.59047 39.04946),45-54
KC24080741,10/27/2024,03:09,10/27/2024,03:09,,,Assault (Aggravated),13A,Aggravated Assault,133,W 43RD ST and WORNALL RD,KANSAS CITY,64111,PJ3299,CPD,false,VIC,B,M,31,true,POINT (-94.59047 39.04946),25-34
KC24080741,10/27/2024,03:09,10/27/2024,03:09,,,Assault (Aggravated),13A,Aggravated Assault,133,W 43RD ST and WORNALL RD,KANSAS CITY,64111,PJ3299,CPD,false,VIC,W,M,21,true,POINT (-94.59047 39.04946),18-24
KC24080714,10/27/2024,00:00,10/27/2024,00:00,,,Assault (Aggravated),13A,Aggravated Assault,341,I 435 HWY SE and E TRUMAN RD W,KANSAS CITY,64126,PJ1373,EPD,false,VIC,B,F,53,true,POINT (-94.57844 39.09563),45-54
KC24080674,10/26/2024,19:53,10/26/2024,19:53,,,Assault (Aggravated),13A,Aggravated Assault,333,3900  CLEVELAND AVE,KANSAS CITY,64130,PJ3206,EPD,false,VIC,W,F,69,true,POINT (-94.5398 39.05482),65-74
KC24080674,10/26/2024,19:53,10/26/2024,19:53,,,Assault (Aggravated),13A,Aggravated Assault,333,3900  CLEVELAND AVE,KANSAS CITY,64130,PJ3206,EPD,false,VIC,B,M,66,true,POINT (-94.5398 39.05482),65-74
KC24080674,10/26/2024,19:53,10/26/2024,19:53,,,Assault (Aggravated),13A,Aggravated Assault,333,3900  CLEVELAND AVE,KANSAS CITY,64130,PJ3206,EPD,true,VIC,B,M,37,true,POINT (-94.5398 39.05482),35-44
KC24080658,10/26/2024,18:20,10/26/2024,18:20,,,Assault (Aggravated),13A,Aggravated Assault,411,5000  N OAK TRFY,KANSAS CITY,64118,PC0863,NPD,false,VIC,B,M,38,true,POINT (-94.57853 39.18358),35-44
KC24080658,10/26/2024,18:20,10/26/2024,18:20,,,Assault (Aggravated),13A,Aggravated Assault,411,5000  N OAK TRFY,KANSAS CITY,64118,PC0863,NPD,false,SUS,B,M,,true,POINT (-94.57853 39.18358),
KC24080652,10/26/2024,17:46,10/26/2024,17:46,,,Assault (Aggravated),13A,Aggravated Assault,543,7600  E 110TH ST,KANSAS CITY,64134,PJ6951,SPD,true,VIC,B,F,32,true,POINT (-94.50129 38.9258),25-34
KC24080652,10/26/2024,17:46,10/26/2024,17:46,,,Assault (Aggravated),13A,Aggravated Assault,543,7600  E 110TH ST,KANSAS CITY,64134,PJ6951,SPD,true,SUS,B,M,32,true,POINT (-94.50129 38.9258),25-34
KC24080583,10/26/2024,12:35,10/26/2024,12:35,,,Robbery (Armed Street),120,Robbery,144,4500  PASEO,KANSAS CITY,64110,PJ3641,CPD,false,ARR SUS,B,M,22,true,POINT (-94.56812 39.04498),18-24
KC24080583,10/26/2024,12:35,10/26/2024,12:35,,,Robbery (Armed Street),120,Robbery,144,4500  PASEO,KANSAS CITY,64110,PJ3641,CPD,false,VIC,W,M,24,true,POINT (-94.56812 39.04498),18-24
KC24080583,10/26/2024,12:35,10/26/2024,12:35,,,Robbery (Armed Street),120,Robbery,144,4500  PASEO,KANSAS CITY,64110,PJ3641,CPD,false,SUS,B,M,,true,POINT (-94.56812 39.04498),
KC24080583,10/26/2024,12:35,10/26/2024,12:35,,,Robbery (Armed Street),120,Robbery,144,4500  PASEO,KANSAS CITY,64110,PJ3641,CPD,false,ARR SUS,B,M,21,true,POINT (-94.56812 39.04498),18-24
KC24080589,10/26/2024,03:42,10/26/2024,03:42,,,Robbery (Armed Street),120,Robbery,314,600  KENSINGTON AVE,KANSAS CITY,64124,PJ0728,EPD,false,VIC,W,F,25,true,POINT (-94.53033 39.10548),25-34
KC24080589,10/26/2024,03:42,10/26/2024,03:42,,,Robbery (Armed Street),120,Robbery,314,600  KENSINGTON AVE,KANSAS CITY,64124,PJ0728,EPD,false,SUS,B,M,,true,POINT (-94.53033 39.10548),
KC24080589,10/26/2024,03:42,10/26/2024,03:42,,,Robbery (Armed Street),120,Robbery,314,600  KENSINGTON AVE,KANSAS CITY,64124,PJ0728,EPD,false,CMP VIC,W,F,25,true,POINT (-94.53033 39.10548),25-34
KC24080589,10/26/2024,03:42,10/26/2024,03:42,,,Robbery (Armed Street),120,Robbery,314,600  KENSINGTON AVE,KANSAS CITY,64124,PJ0728,EPD,false,VIC,W,M,29,true,POINT (-94.53033 39.10548),25-34
KC24080589,10/26/2024,03:42,10/26/2024,03:42,,,Robbery (Armed Street),120,Robbery,314,600  KENSINGTON AVE,KANSAS CITY,64124,PJ0728,EPD,false,VIC,W,F,29,true,POINT (-94.53033 39.10548),25-34
KC24080534,10/26/2024,06:30,10/26/2024,06:30,,,Assault (Aggravated),13A,Aggravated Assault,125,2000  E LINWOOD BLVD,KANSAS CITY,64109,PJ2640,CPD,false,SUS,W,M,,true,POINT (-94.55917 39.06828),
KC24080534,10/26/2024,06:30,10/26/2024,06:30,,,Assault (Aggravated),13A,Aggravated Assault,125,2000  E LINWOOD BLVD,KANSAS CITY,64109,PJ2640,CPD,false,VIC,B,F,56,true,POINT (-94.55917 39.06828),55-64
KC24080490,10/25/2024,21:50,10/25/2024,21:50,,,Assault (Aggravated),13A,Aggravated Assault,341,5800  E 14TH ST,KANSAS CITY,64126,PJ1335,EPD,false,SUS,B,M,,true,POINT (-94.51451 39.09491),
KC24080490,10/25/2024,21:50,10/25/2024,21:50,,,Assault (Aggravated),13A,Aggravated Assault,341,5800  E 14TH ST,KANSAS CITY,64126,PJ1335,EPD,false,VIC,W,M,25,true,POINT (-94.51451 39.09491),25-34
KC24080472,10/25/2024,20:00,10/25/2024,20:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,332,3400  BALES AVE,KANSAS CITY,64128,PJ2812,EPD,true,VIC,B,M,39,true,POINT (-94.54283 39.06398),35-44
KC24080472,10/25/2024,20:00,10/25/2024,20:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,332,3400  BALES AVE,KANSAS CITY,64128,PJ2812,EPD,true,ARR CHA SUS,B,F,29,true,POINT (-94.54283 39.06398),25-34
KC24080467,10/25/2024,20:01,10/25/2024,20:01,,,Murder,09A,Murder,542,8700  BLUE RIDGE BLVD,KANSAS CITY,64138,PJ6327,SPD,false,VIC DEC,B,M,48,true,POINT (-94.50003 38.96616),45-54
KC24080467,10/25/2024,20:01,10/25/2024,20:01,,,Murder,09A,Murder,542,8700  BLUE RIDGE BLVD,KANSAS CITY,64138,PJ6327,SPD,false,ARR CHA SUS,B,M,25,true,POINT (-94.50003 38.96616),25-34
KC24080456,10/25/2024,08:00,10/25/2024,08:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,341,1800  FULLER AVE,KANSAS CITY,64126,PJ1791,EPD,true,VIC SUS,B,M,39,true,POINT (-94.50699 39.0882),35-44
KC24080456,10/25/2024,08:00,10/25/2024,08:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,341,1800  FULLER AVE,KANSAS CITY,64126,PJ1791,EPD,true,CMP VIC SUS,B,F,41,true,POINT (-94.50699 39.0882),35-44
KC24080388,10/25/2024,13:45,10/25/2024,13:45,,,Assault (Aggravated),13A,Aggravated Assault,314,INDEPENDENCE AVE and MYRTLE AVE,KANSAS CITY,64124,PJ0602,EPD,false,SUS,B,M,20,true,POINT (-94.53535 39.10578),18-24
KC24080388,10/25/2024,13:45,10/25/2024,13:45,,,Assault (Aggravated),13A,Aggravated Assault,314,INDEPENDENCE AVE and MYRTLE AVE,KANSAS CITY,64124,PJ0602,EPD,false,VIC,W,M,52,true,POINT (-94.53535 39.10578),45-54
KC24080332,10/25/2024,10:30,10/25/2024,10:30,,,Assault (Aggravated),13A,Aggravated Assault,213,51ST ST and I 435 HWY NE,KANSAS CITY,64129,PJ4169,MPD,false,VIC,W,M,65,true,POINT (-94.58586 39.18662),65-74
KC24080332,10/25/2024,10:30,10/25/2024,10:30,,,Assault (Aggravated),13A,Aggravated Assault,213,51ST ST and I 435 HWY NE,KANSAS CITY,64129,PJ4169,MPD,false,SUS,U,M,30,true,POINT (-94.58586 39.18662),25-34
KC24080292,10/25/2024,09:14,10/25/2024,09:14,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,233,1800  E 83RD ST,KANSAS CITY,64132,PJ6013,MPD,true,VIC,B,F,28,true,POINT (-94.56703 38.97706),25-34
KC24080292,10/25/2024,09:14,10/25/2024,09:14,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,233,1800  E 83RD ST,KANSAS CITY,64132,PJ6013,MPD,true,ARR CHA SUS,B,M,35,true,POINT (-94.56703 38.97706),35-44
KC24080292,10/25/2024,09:14,10/25/2024,09:14,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,233,1800  E 83RD ST,KANSAS CITY,64132,PJ6013,MPD,true,VIC WIT,B,F,27,true,POINT (-94.56703 38.97706),25-34
KC24080251,10/25/2024,06:53,10/25/2024,06:53,,,Assault (Aggravated),13A,Aggravated Assault,312,EWING AVE and WINNER RD,KANSAS CITY,64125,PJ0570,EPD,false,VIC,U,M,20,true,POINT (-94.50269 39.10686),18-24
KC24080251,10/25/2024,06:53,10/25/2024,06:53,,,Assault (Aggravated),13A,Aggravated Assault,312,EWING AVE and WINNER RD,KANSAS CITY,64125,PJ0570,EPD,false,SUS,W,M,,true,POINT (-94.50269 39.10686),
KC24080243,10/25/2024,03:30,10/25/2024,03:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,134,4400  ROANOKE PKWY,KANSAS CITY,64111,PJ3484,CPD,true,SUS,B,M,22,true,POINT (-94.60192 39.04722),18-24
KC24080243,10/25/2024,03:30,10/25/2024,03:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,134,4400  ROANOKE PKWY,KANSAS CITY,64111,PJ3484,CPD,true,VIC,W,F,22,true,POINT (-94.60192 39.04722),18-24
KC24080243,10/25/2024,03:30,10/25/2024,03:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,134,4400  ROANOKE PKWY,KANSAS CITY,64111,PJ3484,CPD,true,VIC,B,F,23,true,POINT (-94.60192 39.04722),18-24
KC24080243,10/25/2024,03:30,10/25/2024,03:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,134,4400  ROANOKE PKWY,KANSAS CITY,64111,PJ3484,CPD,true,VIC,W,F,,true,POINT (-94.60192 39.04722),
KC24080236,10/25/2024,02:05,10/25/2024,02:05,,,Assault (Aggravated),13A,Aggravated Assault,115,2900  PENN ST,KANSAS CITY,,,CPD,false,VIC,W,M,,true,,
KC24080236,10/25/2024,02:05,10/25/2024,02:05,,,Assault (Aggravated),13A,Aggravated Assault,115,2900  PENN ST,KANSAS CITY,,,CPD,false,VIC,W,M,,true,,
KC24080236,10/25/2024,02:05,10/25/2024,02:05,,,Assault (Aggravated),13A,Aggravated Assault,115,2900  PENN ST,KANSAS CITY,,,CPD,false,SUS,W,M,,true,,
KC24080200,10/24/2024,20:15,10/24/2024,20:15,,,Murder,09A,Murder,125,E 34TH ST and GARFIELD AVE,KANSAS CITY,64109,PJ2723,CPD,false,VIC DEC,B,F,44,true,POINT (-94.5589 39.06464),35-44
KC24080180,10/24/2024,19:00,10/24/2024,19:00,,,Robbery (Armed Street),120,Robbery,132,200  E ARMOUR BLVD,KANSAS CITY,64111,PJ2757,CPD,false,VIC,I,M,25,true,POINT (-94.58316 39.06371),25-34
KC24080180,10/24/2024,19:00,10/24/2024,19:00,,,Robbery (Armed Street),120,Robbery,132,200  E ARMOUR BLVD,KANSAS CITY,64111,PJ2757,CPD,false,SUS,B,F,,true,POINT (-94.58316 39.06371),
KC24080178,10/24/2024,18:23,10/24/2024,18:23,,,Assault (Aggravated),13A,Aggravated Assault,242,8400  PARK AVE,KANSAS CITY,64132,PJ6095,MPD,false,SUS,B,M,30,true,POINT (-94.56154 38.97449),25-34
KC24080178,10/24/2024,18:23,10/24/2024,18:23,,,Assault (Aggravated),13A,Aggravated Assault,242,8400  PARK AVE,KANSAS CITY,64132,PJ6095,MPD,false,VIC,B,M,36,true,POINT (-94.56154 38.97449),35-44
KC24080150,10/24/2024,16:00,10/24/2024,16:00,,,Robbery (Residential),120,Robbery,532,11300  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ7111,SPD,false,SUS,B,M,,true,POINT (-94.51064 38.92035),
KC24080150,10/24/2024,16:00,10/24/2024,16:00,,,Robbery (Residential),120,Robbery,532,11300  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ7111,SPD,false,CMP VIC,B,M,31,true,POINT (-94.51064 38.92035),25-34
KC24080150,10/24/2024,16:00,10/24/2024,16:00,,,Robbery (Residential),120,Robbery,532,11300  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ7111,SPD,false,VIC,B,F,64,true,POINT (-94.51064 38.92035),55-64
KC24080138,10/24/2024,15:38,10/24/2024,15:38,,,Assault (Aggravated),13A,Aggravated Assault,242,8400  OLIVE ST,KANSAS CITY,,PJ5908,MPD,false,ARR SUS CHA,B,M,34,true,POINT (-94.5604 38.97442),25-34
KC24080138,10/24/2024,15:38,10/24/2024,15:38,,,Assault (Aggravated),13A,Aggravated Assault,242,8400  OLIVE ST,KANSAS CITY,,PJ5908,MPD,false,VIC,B,M,,true,POINT (-94.5604 38.97442),
KC24080138,10/24/2024,15:38,10/24/2024,15:38,,,Assault (Aggravated),13A,Aggravated Assault,242,8400  OLIVE ST,KANSAS CITY,,PJ5908,MPD,false,VIC PNT,B,M,33,true,POINT (-94.5604 38.97442),25-34
KC24080119,10/24/2024,14:14,10/24/2024,14:14,,,Possession of Illegal Firearm,520,Weapon Law Violations,112,600  ADMIRAL BLVD,KANSAS CITY,64106,PJ0682,CPD,false,ARR CHA SUS,W,M,48,true,POINT (-94.57571 39.10518),45-54
KC24080119,10/24/2024,14:14,10/24/2024,14:14,,,Possession of Illegal Firearm,520,Weapon Law Violations,112,600  ADMIRAL BLVD,KANSAS CITY,64106,PJ0682,CPD,false,VIC WIT,W,M,29,true,POINT (-94.57571 39.10518),25-34
KC24080089,10/24/2024,19:28,10/21/2024,19:28,,,Robbery (Business),120,Robbery,542,9300  BLUE RIDGE BLVD,KANSAS CITY,,PJ6485,SPD,false,SUS,B,M,,true,POINT (-94.50695 38.9557),
KC24080089,10/24/2024,19:28,10/21/2024,19:28,,,Robbery (Business),120,Robbery,542,9300  BLUE RIDGE BLVD,KANSAS CITY,,PJ6485,SPD,false,VIC,,,,true,POINT (-94.50695 38.9557),
KC24080070,10/24/2024,10:06,10/24/2024,10:06,,,Assault (Aggravated),13A,Aggravated Assault,221,W 58TH and WARD PKWY,KANSAS CITY,64113,,MPD,false,VIC,W,M,48,true,POINT (-94.58741 39.04077),45-54
KC24080070,10/24/2024,10:06,10/24/2024,10:06,,,Assault (Aggravated),13A,Aggravated Assault,221,W 58TH and WARD PKWY,KANSAS CITY,64113,,MPD,false,VIC,W,M,19,true,POINT (-94.58741 39.04077),18-24
KC24080070,10/24/2024,10:06,10/24/2024,10:06,,,Assault (Aggravated),13A,Aggravated Assault,221,W 58TH and WARD PKWY,KANSAS CITY,64113,,MPD,false,VIC,W,F,19,true,POINT (-94.58741 39.04077),18-24
KC24080022,10/24/2024,06:42,10/24/2024,06:42,,,Robbery (Armed Street),120,Robbery,535,12800  CHERRY ST,KANSAS CITY,64145,PJ7378,SPD,false,SUS,B,M,25,true,POINT (-94.58845 38.89499),25-34
KC24080022,10/24/2024,06:42,10/24/2024,06:42,,,Robbery (Armed Street),120,Robbery,535,12800  CHERRY ST,KANSAS CITY,64145,PJ7378,SPD,false,VIC,W,F,38,true,POINT (-94.58845 38.89499),35-44
KC24080013,10/24/2024,22:30,10/23/2024,22:30,,,Murder,09A,Murder,341,1600  CAMBRIDGE AVE,KANSAS CITY,64126,PJ1506,EPD,false,VIC DEC,W,M,18,true,POINT (-94.50229 39.09177),18-24
KC24080013,10/24/2024,22:30,10/23/2024,22:30,,,Murder,09A,Murder,341,1600  CAMBRIDGE AVE,KANSAS CITY,64126,PJ1506,EPD,false,CHA SUS   ARR,B,M,,true,POINT (-94.50229 39.09177),
KC24079975,10/23/2024,20:33,10/21/2024,20:33,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,SUS,B,M,,true,POINT (-94.50857 38.93548),
KC24079975,10/23/2024,20:33,10/21/2024,20:33,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,ARR CHA INA SUS,B,M,22,true,POINT (-94.50857 38.93548),18-24
KC24079975,10/23/2024,20:33,10/21/2024,20:33,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,VIC,U,F,22,true,POINT (-94.50857 38.93548),18-24
KC24079975,10/23/2024,20:33,10/21/2024,20:33,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,ARR CHA INA SUS VDR,B,F,19,true,POINT (-94.50857 38.93548),18-24
KC24079975,10/23/2024,20:33,10/21/2024,20:33,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,VIC,,,,true,POINT (-94.50857 38.93548),
KC24079975,10/23/2024,20:33,10/21/2024,20:33,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,VIC,U,F,26,true,POINT (-94.50857 38.93548),25-34
KC24079969,10/23/2024,19:57,10/23/2024,19:57,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,SUS,B,M,22,true,POINT (-94.50857 38.93548),18-24
KC24079969,10/23/2024,19:57,10/23/2024,19:57,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,SUS,B,M,,true,POINT (-94.50857 38.93548),
KC24079969,10/23/2024,19:57,10/23/2024,19:57,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,VIC,,,,true,POINT (-94.50857 38.93548),
KC24079969,10/23/2024,19:57,10/23/2024,19:57,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,VIC,U,F,25,true,POINT (-94.50857 38.93548),25-34
KC24079969,10/23/2024,19:57,10/23/2024,19:57,,,Robbery (Business),120,Robbery,545,10400  BLUE RIDGE BLVD,KANSAS CITY,64134,PJ6837,SPD,false,VIC,U,F,22,true,POINT (-94.50857 38.93548),18-24
KC24079952,10/23/2024,18:24,10/23/2024,18:24,,,Robbery (Armed Street),120,Robbery,243,6400  E 87TH ST,KANSAS CITY,64138,PJ6215,MPD,false,SUS,B,M,18,true,POINT (-94.51546 38.96755),18-24
KC24079952,10/23/2024,18:24,10/23/2024,18:24,,,Robbery (Armed Street),120,Robbery,243,6400  E 87TH ST,KANSAS CITY,64138,PJ6215,MPD,false,VIC,B,M,,true,POINT (-94.51546 38.96755),
KC24079955,10/23/2024,16:29,10/23/2024,16:29,,,City Weapons Offense,520,Weapon Law Violations,324,2400  MYRTLE AVE,KANSAS CITY,64127,PJ2050,EPD,true,ARR CHA SUS,B,M,45,true,POINT (-94.53611 39.08206),45-54
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,VIC,B,M,,true,POINT (-94.49157 39.18934),
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,VIC,B,F,,true,POINT (-94.49157 39.18934),
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,ARR CHA INA SUS,B,M,33,true,POINT (-94.49157 39.18934),25-34
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,VIC,B,M,,true,POINT (-94.49157 39.18934),
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,VIC,B,M,,true,POINT (-94.49157 39.18934),
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,CMP VIC,B,F,26,true,POINT (-94.49157 39.18934),25-34
KC24079795,10/23/2024,07:59,10/23/2024,07:59,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,636,5300  N RICHMOND AVE,KANSAS CITY,64119,PC0918,SCP,true,VIC,B,F,,true,POINT (-94.49157 39.18934),
KC24079758,10/23/2024,00:40,10/23/2024,00:40,10/23/2024,01:52,Assault (Aggravated),13A,Aggravated Assault,243,7900  BLUE RIDGE BLVD,KANSAS CITY,64138,PJ5967,MPD,false,SUS,U,U,,true,POINT (-94.4874 38.97992),
KC24079758,10/23/2024,00:40,10/23/2024,00:40,10/23/2024,01:52,Assault (Aggravated),13A,Aggravated Assault,243,7900  BLUE RIDGE BLVD,KANSAS CITY,64138,PJ5967,MPD,false,VIC,B,F,63,true,POINT (-94.4874 38.97992),55-64
KC24079758,10/23/2024,00:40,10/23/2024,00:40,10/23/2024,01:52,Assault (Aggravated),13A,Aggravated Assault,243,7900  BLUE RIDGE BLVD,KANSAS CITY,64138,PJ5967,MPD,false,VIC,B,F,,true,POINT (-94.4874 38.97992),
KC24079758,10/23/2024,00:40,10/23/2024,00:40,10/23/2024,01:52,Assault (Aggravated),13A,Aggravated Assault,243,7900  BLUE RIDGE BLVD,KANSAS CITY,64138,PJ5967,MPD,false,VIC,B,F,,true,POINT (-94.4874 38.97992),
KC24079753,10/22/2024,23:30,10/22/2024,23:30,,,Robbery (Residential),120,Robbery,143,4000  TRACY AVE,KANSAS CITY,64110,PJ3238,CPD,false,SUS,B,M,,true,POINT (-94.56982 39.05411),
KC24079753,10/22/2024,23:30,10/22/2024,23:30,,,Robbery (Residential),120,Robbery,143,4000  TRACY AVE,KANSAS CITY,64110,PJ3238,CPD,false,VIC,B,M,23,true,POINT (-94.56982 39.05411),18-24
KC24079753,10/22/2024,23:30,10/22/2024,23:30,,,Robbery (Residential),120,Robbery,143,4000  TRACY AVE,KANSAS CITY,64110,PJ3238,CPD,false,VIC,B,M,48,true,POINT (-94.56982 39.05411),45-54
KC24079753,10/22/2024,23:30,10/22/2024,23:30,,,Robbery (Residential),120,Robbery,143,4000  TRACY AVE,KANSAS CITY,64110,PJ3238,CPD,false,VIC,B,F,38,true,POINT (-94.56982 39.05411),35-44
KC24079755,10/22/2024,23:50,10/22/2024,23:50,,,Felon/Prohibited Person in Possession of a Firearm/Ammunition/Body Armor,520,Weapon Law Violations,313,E 9TH ST and BENTON BLVD,KANSAS CITY,64127,PJ0879,EPD,false,ARR CHA SUS,B,M,44,true,POINT (-94.54429 39.10223),35-44
KC24079740,10/22/2024,21:48,10/22/2024,21:48,,,Assault (Aggravated),13A,Aggravated Assault,322,2200  POPLAR AVE,KANSAS CITY,64127,PJ1795,EPD,false,VIC,W,F,71,true,POINT (-94.52543 39.08517),65-74
